SaleID,price,true
55502,3227,3200
25112,245,150
43739,819,850
122456,7738,8290
70955,1874,1899
61324,1004,1000
7577,11716,11500
133988,16411,17450
137299,105,100
123473,2304,2300
1505,487,500
108842,4519,4300
52124,15243,15400
72983,14041,13800
71178,1511,2000
38738,35209,34899
28094,10846,12500
32574,1027,1000
113606,7541,8200
147608,952,1250
112691,5764,5450
126435,2255,2400
115412,5176,6250
55130,2721,2650
77974,4897,4700
42083,1764,2349
148874,642,1100
141906,1455,1400
146184,10527,10400
107073,1210,600
53861,4166,4500
87004,34329,39000
29967,4806,4911
49432,121,125
45084,477,600
131380,1177,1599
87480,595,600
85169,1063,1900
68742,45747,50900
47727,4225,5600
87662,1719,1850
113278,3509,3200
85580,12748,12900
89788,1233,1200
16580,3099,3150
145623,40087,39750
63003,5453,5500
106610,1707,1500
34344,431,850
18939,3102,3800
50448,839,1450
30899,14246,13000
51736,3783,3850
45184,1243,1250
99456,888,900
110695,2752,2800
93742,693,700
23441,1934,2500
44330,1638,2200
33786,6784,7699
146494,12883,12900
120030,4934,4950
99862,1135,1100
59377,2946,2800
135036,800,800
70586,993,999
143147,2555,2599
125107,1194,1600
79182,1215,1200
69152,154,150
61542,5221,5200
130788,8255,9250
55730,746,750
147029,1586,1999
83806,9894,16000
126206,98,100
97081,773,750
65352,251,250
5826,8280,8500
126749,761,699
123769,603,599
1072,4457,3800
60442,1715,1400
47867,2767,2850
58751,26949,28500
87552,4333,4000
99968,2558,2600
95454,1997,2000
46941,3112,2800
134975,31825,30750
82438,2798,2800
51661,615,150
106783,12394,11900
110535,18266,15999
17540,8023,5900
102624,1728,1600
109815,21987,21500
112470,2833,2890
62683,5731,4900
105057,5147,4990
15914,17908,19999
121444,14239,14700
53325,1872,1200
147858,5890,5900
136784,15705,15900
128563,2966,2999
142480,8791,8600
81149,2084,3650
88399,4134,3999
76402,2889,2850
32603,2783,2790
31273,15948,16400
18699,1762,3000
26237,6961,6900
54126,3940,3999
84586,11949,12800
112341,3702,2300
26350,77,80
7345,8591,6500
130597,16970,15450
52728,48802,49000
124225,2598,2900
8940,16530,16999
80345,12603,11990
52800,23598,20000
75894,12528,12200
103796,8522,8899
130205,656,700
26345,10423,8850
100450,6302,6599
97971,3256,4300
107420,3066,3150
19125,4142,3950
89468,17357,17250
135236,7107,7300
52629,3181,4200
65305,1707,2000
104174,1458,1400
134914,9175,11200
77030,13418,13500
22760,10032,10490
43263,4068,3999
71746,8797,9000
70652,96,90
125165,248,250
19662,3620,4000
27466,3326,1750
14631,376,400
42228,24781,23900
70389,5369,4250
67018,8285,10700
123349,4189,4150
140187,1799,1700
108455,904,850
105341,12464,14999
125984,28795,31000
89094,6643,6450
111266,6101,5999
89506,5831,6390
72197,3076,5499
49280,13488,11900
124028,2498,2500
137512,19532,13970
108978,1804,1820
46183,4055,2000
80019,3092,2350
22088,11830,13900
133251,31794,33200
34867,5561,3900
56308,7118,9100
140837,1517,1600
146674,7076,6699
62881,16606,17200
59146,3991,4100
66311,1488,1450
120240,4026,3890
129009,16016,16250
63118,605,590
42032,370,350
139378,196,200
27377,2967,3800
125030,2613,2600
147892,5391,5500
17848,10371,11600
145684,6724,7000
141396,459,450
49659,11966,7500
128643,1703,1750
110461,5391,3790
85284,10122,10900
93481,27152,27650
139702,2738,2800
129067,1086,1650
29825,1063,1200
23907,2753,2700
98353,5239,5500
104772,10507,10900
125090,434,399
136449,2670,2700
12378,1431,1300
43472,1911,1950
51101,21261,21500
147620,2372,2299
19092,931,950
98055,28080,24900
94239,1888,1200
103930,890,500
60468,14938,12500
135667,2484,1600
10645,3923,4499
141803,16108,16950
102695,3013,3200
68407,5690,3800
63651,1332,1100
133877,4662,4700
41615,3491,3500
90974,660,400
11853,1773,1199
36735,4940,4000
52830,1933,800
124834,4977,5000
74620,63490,66900
43454,13391,13200
94100,1325,1300
116599,787,800
135681,1396,1499
99527,3615,3600
57897,1613,1600
66000,15506,16400
62004,1323,1350
147021,3612,4500
14485,9392,11500
134742,9486,10450
4942,2970,2899
104572,28754,24890
116598,32811,35500
108555,3377,4100
45836,21228,19500
117579,2281,2200
147418,7451,7490
16128,462,500
1351,7466,6800
18974,9333,10500
84349,6607,6800
83455,17049,18800
139146,3705,3900
136634,8534,7900
27542,349,350
107797,2998,2800
137808,15082,13990
42744,1020,699
119971,2748,2600
126466,1152,1150
99425,11462,11500
72897,6572,6600
17071,3064,2650
119275,4608,4990
144828,4943,5950
51041,3220,3300
111374,9542,9850
17724,996,1000
81032,1604,1500
137483,2024,2000
134830,9386,8500
46010,14435,13999
126460,16940,16000
66248,2380,2200
113411,3215,3300
135323,920,1200
146833,443,550
96669,2900,2900
71139,6003,6000
96267,6539,6900
137693,136,130
621,7633,6500
86469,2995,3200
31859,1668,1700
136046,669,690
55993,3640,3500
94440,3268,3699
130212,4453,4399
134576,2055,2200
114692,1313,1555
71599,14207,14000
11445,2894,3000
5293,1683,1699
146986,3809,3650
51016,14205,12800
12266,3182,4600
89389,807,800
93052,713,750
8059,1660,2350
89636,1404,1399
60871,2525,2500
92791,2997,2800
116737,6114,5999
115571,290,300
48001,1251,1200
67294,1485,1350
103960,13150,10790
55070,6582,6800
38227,615,500
8581,741,820
66544,1350,1300
37745,2199,2050
5152,1467,1500
127447,4402,4400
47209,2755,2700
10705,1582,1600
114227,929,949
90246,607,600
94817,15994,15450
129900,4502,3990
11360,9061,8600
11071,1737,1550
72385,9757,10555
95664,3246,3100
48687,278,70
140567,932,1650
104067,6550,6600
120496,24152,24000
118560,1511,1400
30869,4916,4250
102732,3592,1500
134912,8147,8200
28627,1593,2000
142695,1275,1800
88427,601,600
124361,4710,4490
122865,677,1200
102537,2625,2690
133431,20691,20900
99846,32689,35500
49793,624,700
130885,11090,10999
43418,850,850
32288,2801,2800
52636,2161,2300
25228,1708,1700
89037,3079,3950
35425,2481,2499
55382,6974,6990
78243,297,300
123299,1695,1950
89370,5590,5390
29940,8780,11200
5076,6530,6000
144707,1657,1699
38323,7265,7600
135288,11807,10850
53556,440,450
142146,9405,11500
100131,17050,16900
58817,290,280
12746,8001,9200
109300,19999,19500
78319,27177,26500
123882,4879,4750
119179,7637,7400
42433,2661,2650
22364,532,550
47406,3560,2999
10599,1019,600
60810,2632,2800
51646,431,120
60540,7869,8900
82836,5583,4850
73863,11722,11500
2305,1744,1600
139068,4123,4390
98839,2273,2200
36985,6025,5600
95854,1310,1290
65589,2770,2800
66413,830,790
71903,1176,1100
20555,778,800
147133,5729,5900
43828,9130,8900
23273,10866,9999
81012,5526,5499
63785,544,499
122181,3033,2990
93467,1020,850
67567,3432,3299
108324,1473,1450
20384,1728,1650
105130,15450,14900
133990,180,190
48355,4628,3500
93548,5814,5700
5196,4390,4350
82671,9748,8600
20980,313,300
144415,552,650
78695,1567,1650
33206,2844,2690
73035,799,1700
65867,3808,3900
21788,2250,2499
53553,4182,3800
87129,655,500
50595,10558,9998
8953,1677,1700
16251,25519,26000
141478,2266,2250
7219,8897,9300
148105,1767,1800
116450,562,600
79400,7783,7500
114751,4162,4850
123188,1261,1200
51967,753,999
129921,6505,6000
24961,693,650
53786,15628,16500
12598,4990,4750
63437,11661,11500
52029,1908,1800
3212,616,1050
36418,8974,8700
34027,383,400
137830,8366,9500
21954,1280,1300
64212,2626,2500
7112,10291,9300
91274,4230,4190
56175,9443,7999
10433,2257,1370
47463,4243,5850
49009,54582,50000
109808,879,850
10103,437,450
13095,24287,21800
36555,238,250
66249,1327,1450
142739,1278,1299
79325,1996,2000
28109,697,640
99434,1491,1450
6372,2345,2600
8878,11997,12800
27045,20479,19980
139929,8286,7900
87090,387,2000
30019,3673,2999
88951,3877,3899
102599,31090,31200
110670,4037,3790
132437,1657,2500
121719,457,450
137410,2883,2900
49593,4208,4300
148419,4084,4450
102604,1306,1400
130688,3026,1900
12008,9217,8990
110280,6157,7450
79982,15968,15000
88433,1403,1300
146476,8762,9000
120430,1147,1950
101628,2062,1999
101396,1345,2350
100411,1302,950
140554,12362,13999
52950,3837,3790
27860,1996,1875
81092,8792,9250
22732,2051,2100
131693,9286,12700
80979,2163,2150
126965,12531,14490
20556,6967,5990
136239,1761,1799
43361,7447,8000
102515,526,550
42777,764,750
107126,3137,2900
30494,16737,16990
34346,18558,19000
37901,423,399
14710,3530,4499
54028,26913,26650
59704,1764,1500
38571,1028,1000
96055,1544,1500
20007,7662,5500
88532,18065,17500
102269,655,670
131055,7311,7600
75955,456,450
135831,4059,4200
98983,1946,2400
111579,342,350
64862,2991,4250
42363,1312,1350
104326,1472,1500
61862,27104,26999
3994,4658,7200
63241,1254,1250
125670,8106,8500
61194,23399,23890
64945,107,100
103299,1941,1899
33653,25853,28399
50791,638,650
111551,15601,15999
78450,2243,2400
84254,10736,10999
27476,693,550
20145,10386,5900
5952,1111,1150
27628,814,800
123895,2107,2200
18226,4573,4850
100911,6467,6199
123556,286,300
8044,480,480
84171,4009,4200
31265,4572,4799
89960,94,100
68702,1190,650
61970,991,999
40973,305,300
19305,7172,7000
115655,1509,1500
125704,22153,21500
51713,8798,8500
46405,40436,34900
6123,22381,23000
59445,18132,19650
23798,1205,999
141062,10263,8900
48629,17289,18299
92424,12395,12990
135409,3183,4299
117224,3315,3800
84021,1331,1290
35883,4761,5000
34290,14696,14990
19892,3376,2450
2275,12171,12400
11607,965,900
95321,3270,3000
33615,1219,750
43577,5984,5400
129833,5209,5300
97503,11705,11999
141861,2692,1990
127397,15775,17990
17405,8152,5800
36747,3064,3750
34381,3625,3590
127749,934,950
76682,2815,2600
111687,530,500
7913,4278,3750
60328,4152,4200
112622,5880,6900
62856,1578,1500
149894,5657,6490
117464,22173,25500
41953,1230,1100
68739,13064,12490
60555,10457,10400
38267,5277,5900
141925,4971,5000
130838,801,800
9776,6261,6300
45408,6596,6990
55409,1502,1500
64114,7397,7250
105252,12647,11550
824,19718,16500
62808,3152,3099
4841,11917,11500
25468,25475,23500
137795,9562,10000
119025,641,650
73765,2488,4500
128459,5869,4900
72241,2048,2250
55159,35125,34990
125441,1358,1399
141387,2478,2450
39535,4284,4000
105237,1466,1399
89495,1329,1399
39180,2202,1700
77357,153,150
7406,605,600
58065,18254,17950
115901,4909,7999
96933,2841,2699
141076,3971,3800
37232,975,980
118271,19462,19850
136894,4395,3200
60984,16645,18999
70599,7240,7399
115450,717,700
121848,2511,2450
139321,2594,1150
119539,1407,1399
89640,29251,29500
111841,35444,38950
67175,2381,2500
1456,6766,6750
131394,723,750
40596,3527,3500
103527,3623,1999
38667,7471,7999
79113,2388,1499
30684,1556,1600
137908,1749,1750
61434,2359,2350
143172,1432,1400
124364,2721,2200
58682,785,800
84847,845,850
33717,1125,1500
134636,5689,6490
116679,371,450
141521,6494,8000
20710,1611,1699
77501,1591,1700
55176,6454,6800
12226,806,650
92931,6543,6500
108913,8224,7900
4645,5394,5500
48915,3978,3990
103045,1438,1400
139990,2794,2700
64138,31765,31499
112743,7277,7300
146028,4606,4490
64501,999,1000
108038,31137,36000
103766,796,750
337,885,900
58982,4407,4250
127060,5675,5700
133617,2724,2550
81825,1937,1950
12441,6412,6000
12000,1336,1400
71029,16265,10590
17553,4078,4000
131854,6070,5900
197,441,100
2020,3253,4700
33679,927,950
123269,1671,2999
149509,7792,7500
88189,24734,19999
82858,4809,4850
46697,836,500
144597,5876,5250
119473,2542,3700
59089,1053,999
54537,13860,13999
52578,636,650
94284,2642,2600
35479,4731,4800
97600,4257,9100
95404,3951,2699
73612,1259,1250
138335,5952,5890
16577,3354,3290
93486,1273,1221
11920,4718,3950
5749,1640,2900
124104,9938,9500
131201,5673,5400
18384,5381,5950
95594,24155,23500
17401,890,1600
66982,897,850
83832,1146,1200
29239,3525,3490
33225,13981,14550
77573,4958,5500
116019,3869,3500
131998,1576,1350
138475,3456,3500
49442,1376,1350
109655,6564,5999
68012,9925,10100
136707,1605,1600
29263,3442,2200
128724,8700,8350
72329,1530,1550
44954,14193,13990
117129,3929,4000
110642,47374,45990
66205,1813,1800
712,13505,13500
61162,16369,17000
80788,454,450
21302,2559,2400
135318,3637,3600
40637,24114,23990
48842,2044,1900
75884,1577,2590
30606,967,1350
14749,11588,12250
122105,9299,9900
59677,508,500
149741,250,250
91975,609,700
147185,2778,2850
123295,1921,1500
97383,2728,3499
9660,4777,4600
14260,1606,1600
37118,3680,3599
23560,2925,2900
89717,1466,1499
66512,2839,2890
11830,4755,4280
27854,10585,9700
77713,3780,2900
66381,446,450
109095,2305,2350
117061,1004,1000
10265,3883,4300
126317,6345,6600
107662,995,500
29745,4192,4250
53237,23278,23850
71144,411,200
99157,1848,2500
65754,622,625
60270,1168,1150
86288,4952,5999
12904,17395,18200
39191,4233,3990
58431,894,950
29191,887,1200
8816,19694,20000
143038,2053,2100
19346,3290,3300
9767,21652,21200
57245,910,1150
77398,197,200
120352,2358,2299
93756,415,400
93532,3033,4000
8500,981,919
46044,3284,4500
62435,4906,4999
146808,1945,2000
22943,970,1499
111525,164,150
101920,33483,34750
114863,3047,2900
52494,487,500
131129,486,499
41981,5024,5100
116841,1408,1350
125611,4916,5050
90056,4220,4500
26364,1445,1350
97459,560,299
147627,8125,8150
12308,925,1400
141945,2001,1945
6598,191,185
129004,3706,3500
81595,6647,6300
50236,4647,4699
75741,14038,13500
88276,601,600
132884,5050,5000
50231,396,400
137565,15714,15500
89085,887,800
88910,7791,7900
140944,6807,7000
110957,1802,1750
13665,2938,2999
130282,16625,28750
1654,2696,3800
81950,2636,2600
108649,1491,1650
84784,7144,8200
54912,3191,1800
12836,26418,29000
92578,7056,6995
86183,1707,1895
68229,12058,12500
142167,4797,4800
143054,3923,4900
15251,16453,16900
33199,3946,1799
68365,1520,1250
85559,3989,3980
43636,751,500
97950,4355,3800
149539,2582,1990
5403,1785,1800
45600,19283,19500
60432,2902,2999
101272,576,280
50871,8543,12500
87610,1435,1500
90280,1653,1700
86033,1374,600
75162,199,200
14648,2253,2200
99375,9595,9490
1600,1214,700
67932,705,750
28595,2663,1450
105370,18970,18250
20661,3876,3999
123863,26446,26800
28928,193,199
82408,3511,3500
36562,1374,1250
68292,6303,6999
89206,785,800
133574,1205,1199
68234,711,700
68781,1326,1300
96193,979,999
4644,8456,10000
54596,14100,14390
124325,6953,7000
43159,336,299
92418,6202,5999
117281,805,750
109696,903,900
46757,2621,2750
38907,1256,1200
86157,12613,11988
118775,9394,9300
14363,761,990
99645,1347,630
52220,5523,5300
91521,952,1000
125699,4291,4200
135996,1338,1990
135072,941,925
113070,1364,600
61310,1220,1199
35265,8275,9950
114180,10023,9650
137636,388,399
131310,1501,1500
51423,729,600
30006,2359,2200
143628,13508,12950
142978,3672,3800
52730,1903,1950
68156,569,430
62777,3826,3799
77245,3096,6300
19815,205,230
143910,1719,1750
126899,1296,1300
49033,2599,3149
96466,723,950
77958,3647,5500
11969,1896,1990
144747,1641,1650
81947,3265,1900
9293,629,100
91296,7235,9500
5626,438,444
9603,35014,35500
24301,2372,2450
60204,1344,1300
121609,16559,16800
142940,3149,3800
38799,3017,2450
56769,854,450
143130,777,990
134757,1590,1650
29418,4184,3650
44306,28003,29500
142168,1176,1200
138175,6313,6500
127931,1235,1250
137370,9301,9100
39667,9691,9800
143305,2373,2500
112489,11635,13899
76968,143,150
31642,2710,2950
75993,2135,1100
45575,1090,650
33714,13282,13000
112425,721,750
94727,2873,2850
120212,3441,3499
61780,1220,1200
144535,1117,999
25744,80294,84997
25510,1988,1800
73601,21079,20999
141888,10952,10299
19345,3024,2990
99289,1287,1299
95964,2768,2500
30351,8676,8990
127930,950,699
149442,6540,6700
60606,1482,1450
57854,3079,3000
71885,1256,1600
42503,9529,9800
136555,3470,3450
44831,299,299
10587,3418,3400
91439,9334,9350
114364,2676,2700
6453,18617,18800
44292,11582,12100
19687,5299,5500
69577,677,700
143499,10960,8700
128798,8301,8900
78267,1374,1400
3464,18603,18000
89614,11676,10400
142316,489,500
99573,4512,4650
17018,353,350
54153,3715,4000
53087,3625,3499
101529,4112,4200
73224,1407,1200
142313,24721,22999
93743,7298,7500
85272,17322,16995
59502,7812,8000
35302,4845,4899
96138,2698,1250
8947,102,100
116349,3098,3750
2898,2128,2300
123223,1285,1250
10172,8810,8750
61720,7905,7500
95447,5967,5900
35598,21068,19000
63824,6438,5999
67062,757,800
115920,2745,3000
99209,1766,2250
144938,6368,6300
28332,755,550
72447,964,1000
130929,1051,1200
123929,196,200
89413,3812,3899
145036,2388,2400
82036,4394,4500
141583,10093,9999
118906,1776,1700
26139,1386,800
143642,879,900
90813,6605,9999
51063,757,750
111167,1642,1600
11474,16215,15800
92494,4828,4500
46141,3572,3700
116109,1446,2100
145550,297,249
128253,792,600
68925,3558,5200
52674,14012,15000
12458,3253,3300
53186,2341,2400
16518,3610,3900
138149,805,500
138268,3073,3099
135677,9939,9800
50511,523,550
129211,1211,1200
61155,6731,6700
37555,7437,7399
5374,53832,48900
3922,5008,4990
122793,2712,3700
105110,15933,15900
120791,1955,2000
32692,48113,50000
1580,8280,7900
96928,1808,1950
25539,9937,10900
19856,1466,1500
52279,6833,6990
73157,991,999
66517,947,949
34909,6567,6399
23020,2315,2350
66849,715,700
134789,10508,11500
55826,1509,1600
113828,1018,985
100796,1023,999
107312,3858,3500
75486,8384,8500
103132,4831,4990
139327,1005,1000
130155,7251,6590
110235,1987,1990
111829,1649,1650
146419,954,800
97079,4759,4750
51367,339,349
100892,898,500
46765,3878,3990
48837,5659,5950
149947,150,150
28859,32099,33200
81922,11510,11990
49894,5299,4200
55433,27522,28900
76397,6290,6399
79816,1760,1150
101671,13244,13950
53402,10152,8000
67498,31886,33500
47702,876,1799
19638,3756,2500
51504,5029,5000
30731,644,600
144572,924,950
46975,3532,3000
25409,864,1200
123992,28904,30000
57104,11170,15800
87526,6114,6200
122634,4370,4500
144980,2276,2499
75459,654,650
11120,5773,5999
29370,1946,2399
42867,4879,4950
46535,2310,2200
67100,1447,1490
13669,6111,5999
46845,884,875
74766,141,150
10805,5603,5590
132235,1344,1299
3205,888,800
2132,9547,9999
1602,1716,1799
10635,12070,12100
126322,2377,2450
147446,5289,5299
11369,6342,6300
88360,4747,4900
6408,2989,3300
4219,6803,6900
28080,1325,1300
52021,360,350
83678,7606,7999
112361,11258,10800
85948,5617,5499
79079,3024,2500
48727,11059,10300
110763,2201,2250
115231,13781,17000
81194,608,600
3450,42915,44900
36088,8556,8590
111200,2954,3100
8396,3051,3200
142362,1803,1800
33099,15237,17500
90211,1006,1000
136944,2220,2500
47692,2286,2250
91762,216,220
11035,1635,1650
127206,2678,1999
137255,3368,3500
1586,1449,1390
119478,1467,1499
133642,858,890
9371,7342,9000
16700,639,649
104695,1884,1900
92045,16548,16490
61703,644,650
78169,4863,3750
2807,37512,38400
11036,5084,7499
140163,9892,9999
30247,604,1100
14593,1051,1500
119234,4185,4900
121053,3501,3550
92355,7058,6200
52976,9811,9099
3192,728,999
104654,8933,9449
54991,24135,24900
144740,49449,49999
55317,1233,1300
18697,2532,2200
80896,7130,6900
106828,3217,2999
123692,3541,3700
34005,6187,6200
79302,3247,2990
75801,1283,1300
19371,3062,2950
63540,7479,7750
73461,33479,32900
86257,10012,10500
147542,3203,3400
136178,8199,6900
117550,292,300
68439,1005,999
58700,47134,49950
93561,357,350
57097,2229,2200
137822,1469,1499
73874,11189,11666
59008,3515,3500
25383,2667,2650
44963,2588,1400
107859,401,350
67827,1191,1200
11184,1324,1300
56665,1721,1800
84144,2183,2300
39035,1302,1400
72277,4241,4500
137138,2478,3499
120926,850,700
12797,2916,2999
10376,37685,38950
727,808,900
81961,5805,5600
54608,1648,800
29023,7184,7300
104688,2258,2000
73193,2020,2300
11096,7554,7650
77373,11526,12500
37823,16923,18000
30989,1068,990
4101,542,550
109982,1464,1420
20002,3325,3499
144507,3828,2500
94588,7636,8200
60567,12037,11750
108627,1468,1399
94636,1723,1200
39804,8130,7900
5432,12495,11800
35523,1005,1000
106250,11400,14490
22998,7400,7900
23263,12483,11000
147111,3630,5450
144778,9886,9300
2502,8259,6300
88020,1366,1300
31609,630,650
131799,2676,2750
69255,455,450
105417,7245,8000
16258,890,900
86834,3094,3199
136711,907,899
69689,3440,3600
48841,249,249
48610,5772,5100
31950,5016,4799
149489,15610,15500
121000,21594,19900
113028,3781,3899
126492,19230,19650
16159,739,700
147806,4335,4600
91242,3779,3100
77612,982,1000
106003,16452,15990
62334,3326,3500
149593,23,25
130412,354,350
11960,20026,17690
56703,4044,3999
68816,940,999
26102,3458,3600
2995,2990,1600
18938,7094,6999
99695,2778,2700
126999,16179,16999
81424,1370,1400
27511,1006,1050
77819,2397,2500
140331,1687,950
1256,1184,1250
67260,3288,3400
105400,12867,11990
77348,10069,9799
81990,14440,13999
29060,3756,3600
49966,3553,1400
119545,9793,9950
128346,115,120
33573,4046,3990
34562,3761,3200
109956,24043,23900
104327,7546,6100
27503,9149,8888
49988,15142,16000
137735,8148,7900
54187,8565,8500
1204,583,599
11621,439,500
59350,1239,1250
70162,4190,2900
30817,5476,5333
24483,5785,6000
106830,2807,2600
59026,1703,1700
101365,239,345
65949,1805,1800
73394,1030,1000
36568,8663,8499
14079,4031,3970
132307,2205,2200
109255,4848,5000
145758,2141,1500
43594,9684,7500
117664,19113,17990
111620,1751,1800
41242,1146,1200
37517,1484,1400
70087,1593,1350
105928,15240,14500
125580,7453,8000
149208,2345,2200
9546,6394,7850
89606,9511,7900
20358,7267,8900
23888,9929,9900
87023,1791,1600
80101,592,600
60589,2403,2500
57073,5571,5300
9225,1694,1650
66587,3561,4100
16968,158,90
30078,266,250
105142,1211,1450
46378,1963,1900
131897,937,950
142188,24787,25499
31589,777,2500
35689,505,800
20974,1344,1189
132409,8208,8450
128432,24704,25880
63703,976,700
17436,1768,1770
32131,10161,9999
147314,4331,3000
103491,32456,34800
