SaleID,price
150615,532
150616,9835
150617,613
150618,1847
150619,13889
150620,3492
150621,6801
150622,10010
150623,9603
150624,380
150625,5193
150626,3214
150627,7082
150628,397
150629,948
150630,4757
150631,14326
150632,1733
150633,5831
150634,6769
150635,2218
150636,6402
150637,531
150638,13582
150639,6429
150640,988
150641,20191
150642,9364
150643,5481
150644,23914
150645,19902
150646,11518
150647,2951
150648,4879
150649,12086
150650,3841
150651,1329
150652,26962
150653,418
150654,3474
150655,3439
150656,1048
150657,13184
150658,1018
150659,7762
150660,1166
150661,351
150662,5016
150663,2990
150664,11078
150665,833
150666,1488
150667,5982
150668,3811
150669,4769
150670,6414
150671,4420
150672,1855
150673,4522
150674,18897
150675,4570
150676,1138
150677,729
150678,2211
150679,3595
150680,1702
150681,25953
150682,2587
150683,6455
150684,1920
150685,923
150686,16834
150687,3356
150688,1967
150689,1069
150690,792
150691,13025
150692,665
150693,5320
150694,4720
150695,6733
150696,1405
150697,2331
150698,33117
150699,1223
150700,23975
150701,850
150702,9178
150703,13192
150704,6830
150705,1078
150706,10148
150707,2127
150708,1073
150709,1728
150710,10457
150711,6133
150712,6327
150713,7002
150714,2222
150715,18740
150716,303
150717,43305
150718,9602
150719,4884
150720,5760
150721,3273
150722,2899
150723,3170
150724,1451
150725,923
150726,1574
150727,11053
150728,32417
150729,2820
150730,5930
150731,6044
150732,13021
150733,3220
150734,3130
150735,5616
150736,2859
150737,24851
150738,14604
150739,1546
150740,268
150741,5297
150742,353
150743,702
150744,1369
150745,756
150746,2351
150747,1000
150748,10312
150749,1232
150750,1327
150751,5669
150752,74752
150753,7981
150754,1228
150755,1403
150756,11290
150757,23053
150758,60234
150759,318
150760,766
150761,3351
150762,656
150763,12334
150764,10000
150765,2543
150766,2280
150767,2222
150768,3415
150769,3331
150770,826
150771,1049
150772,22
150773,1761
150774,3025
150775,2330
150776,1951
150777,15241
150778,2606
150779,1663
150780,14799
150781,4590
150782,31785
150783,764
150784,2922
150785,12069
150786,7691
150787,1143
150788,21225
150789,2845
150790,2432
150791,7920
150792,1180
150793,2449
150794,6593
150795,3236
150796,9410
150797,3929
150798,1923
150799,7258
150800,2017
150801,7779
150802,845
150803,14951
150804,6688
150805,2816
150806,12740
150807,5339
150808,15964
150809,2221
150810,285
150811,942
150812,1397
150813,865
150814,1094
150815,1153
150816,1711
150817,22813
150818,7192
150819,686
150820,9271
150821,7303
150822,7497
150823,1734
150824,1945
150825,2844
150826,2808
150827,12975
150828,10695
150829,6040
150830,2055
150831,1348
150832,8484
150833,4258
150834,9281
150835,4206
150836,11820
150837,678
150838,540
150839,5837
150840,6257
150841,1633
150842,842
150843,3079
150844,2165
150845,4795
150846,7625
150847,1338
150848,5230
150849,1364
150850,10696
150851,15134
150852,15209
150853,2674
150854,2500
150855,2878
150856,1516
150857,1211
150858,105
150859,10698
150860,1480
150861,1174
150862,1059
150863,3005
150864,3661
150865,7741
150866,278
150867,20595
150868,5656
150869,2533
150870,995
150871,3350
150872,1609
150873,4295
150874,497
150875,2760
150876,1542
150877,717
150878,4577
150879,10756
150880,830
150881,157
150882,21522
150883,1191
150884,22048
150885,14557
150886,207
150887,7463
150888,989
150889,1792
150890,4878
150891,3698
150892,1156
150893,1427
150894,7645
150895,897
150896,2665
150897,16736
150898,8698
150899,1793
150900,6245
150901,2648
150902,505
150903,33368
150904,1281
150905,2204
150906,8925
150907,827
150908,2861
150909,835
150910,717
150911,6829
150912,5134
150913,5454
150914,3650
150915,3715
150916,1947
150917,9368
150918,3434
150919,1118
150920,2383
150921,1072
150922,2737
150923,1598
150924,6289
150925,339
150926,2471
150927,3607
150928,21710
150929,3760
150930,14804
150931,7295
150932,462
150933,8097
150934,1749
150935,5763
150936,919
150937,589
150938,1505
150939,5141
150940,6847
150941,5455
150942,4482
150943,1730
150944,9771
150945,3593
150946,1594
150947,4229
150948,4993
150949,76568
150950,9180
150951,6446
150952,2481
150953,2013
150954,3144
150955,8082
150956,3014
150957,10091
150958,841
150959,2219
150960,10496
150961,2009
150962,6797
150963,1737
150964,1305
150965,1077
150966,15835
150967,3984
150968,1957
150969,933
150970,1252
150971,2311
150972,4444
150973,9776
150974,7187
150975,10457
150976,264
150977,14117
150978,199
150979,339
150980,2780
150981,1511
150982,5897
150983,1728
150984,3324
150985,33858
150986,4390
150987,2828
150988,1573
150989,11692
150990,2934
150991,5509
150992,1261
150993,868
150994,1976
150995,3959
150996,893
150997,5095
150998,3561
150999,10059
151000,762
151001,94
151002,2425
151003,156
151004,4842
151005,892
151006,6051
151007,1668
151008,9179
151009,1003
151010,303
151011,4361
151012,466
151013,11665
151014,16511
151015,1566
151016,2300
151017,1800
151018,2500
151019,4547
151020,1810
151021,622
151022,726
151023,4868
151024,16182
151025,2461
151026,5123
151027,7171
151028,1636
151029,5346
151030,7367
151031,544
151032,720
151033,13701
151034,3321
151035,1830
151036,735
151037,566
151038,10907
151039,581
151040,16106
151041,1609
151042,130
151043,29
151044,3142
151045,343
151046,10216
151047,1060
151048,5762
151049,463
151050,2501
151051,17880
151052,2170
151053,2973
151054,3681
151055,586
151056,489
151057,6238
151058,1748
151059,14186
151060,3262
151061,1719
151062,3142
151063,7707
151064,7034
151065,511
151066,17338
151067,8073
151068,7763
151069,597
151070,3559
151071,10820
151072,1858
151073,1448
151074,713
151075,278
151076,887
151077,1456
151078,8412
151079,2469
151080,4008
151081,1211
151082,2373
151083,11977
151084,754
151085,1524
151086,3969
151087,30448
151088,987
151089,1689
151090,5061
151091,106
151092,792
151093,9571
151094,16932
151095,4921
151096,1948
151097,5886
151098,732
151099,3617
151100,3371
151101,1531
151102,21983
151103,15341
151104,1494
151105,769
151106,1011
151107,19118
151108,1661
151109,1595
151110,2392
151111,198
151112,580
151113,5843
151114,365
151115,6958
151116,4796
151117,11098
151118,1292
151119,24341
151120,15705
151121,4937
151122,2344
151123,2696
151124,7088
151125,2808
151126,10483
151127,6779
151128,8163
151129,148
151130,10338
151131,6322
151132,4071
151133,2217
151134,8953
151135,12261
151136,3358
151137,1753
151138,22575
151139,7510
151140,5967
151141,1714
151142,5636
151143,1492
151144,1487
151145,11666
151146,6787
151147,5577
151148,782
151149,732
151150,3665
151151,2311
151152,2715
151153,385
151154,1534
151155,1214
151156,11304
151157,11547
151158,2272
151159,459
151160,327
151161,7769
151162,642
151163,2173
151164,268
151165,1497
151166,4422
151167,7214
151168,4926
151169,16627
151170,4950
151171,10102
151172,916
151173,1572
151174,2466
151175,768
151176,6829
151177,1457
151178,882
151179,4663
151180,11138
151181,6400
151182,896
151183,3718
151184,7889
151185,12259
151186,1191
151187,2530
151188,23958
151189,13377
151190,1895
151191,1018
151192,3138
151193,1045
151194,1449
151195,1268
151196,5206
151197,2170
151198,605
151199,6316
151200,7846
151201,1426
151202,657
151203,1936
151204,8255
151205,31258
151206,10863
151207,11065
151208,9978
151209,1039
151210,933
151211,14934
151212,8674
151213,11505
151214,9973
151215,6700
151216,9171
151217,10725
151218,341
151219,7363
151220,980
151221,2511
151222,1220
151223,23343
151224,17183
151225,969
151226,984
151227,9613
151228,3855
151229,370
151230,6071
151231,2568
151232,10853
151233,4145
151234,5193
151235,6598
151236,2087
151237,8137
151238,1810
151239,2013
151240,12569
151241,8430
151242,15832
151243,10859
151244,3935
151245,17706
151246,2747
151247,8225
151248,319
151249,4483
151250,2879
151251,1015
151252,1586
151253,3250
151254,306
151255,3100
151256,3284
151257,5095
151258,8529
151259,9689
151260,9140
151261,7168
151262,32337
151263,5135
151264,6054
151265,837
151266,2099
151267,658
151268,2690
151269,1205
151270,1284
151271,1137
151272,2885
151273,166
151274,9403
151275,12267
151276,4842
151277,7667
151278,6401
151279,656
151280,207
151281,2661
151282,5819
151283,1050
151284,1116
151285,5354
151286,7157
151287,1865
151288,6532
151289,6702
151290,5679
151291,735
151292,14173
151293,1557
151294,8588
151295,816
151296,3230
151297,3716
151298,1160
151299,4267
151300,14247
151301,537
151302,7879
151303,742
151304,610
151305,2775
151306,8146
151307,3535
151308,3772
151309,3349
151310,734
151311,306
151312,2953
151313,669
151314,890
151315,307
151316,8322
151317,18603
151318,6013
151319,8330
151320,1731
151321,20548
151322,27218
151323,1755
151324,9843
151325,796
151326,1656
151327,2160
151328,403
151329,208
151330,2813
151331,3920
151332,1474
151333,25363
151334,4112
151335,13182
151336,9522
151337,3352
151338,8557
151339,4763
151340,8335
151341,3698
151342,1450
151343,13915
151344,1281
151345,3421
151346,12982
151347,3729
151348,2873
151349,1523
151350,1921
151351,1745
151352,1618
151353,2687
151354,2645
151355,1057
151356,18926
151357,1388
151358,4386
151359,13037
151360,14978
151361,3908
151362,12310
151363,2294
151364,1013
151365,4934
151366,1160
151367,19752
151368,2267
151369,7976
151370,1724
151371,2237
151372,1985
151373,1348
151374,9708
151375,9175
151376,1586
151377,7228
151378,4217
151379,7460
151380,16621
151381,3817
151382,9353
151383,20764
151384,2554
151385,2558
151386,909
151387,4452
151388,9064
151389,3840
151390,7785
151391,623
151392,737
151393,2951
151394,5707
151395,494
151396,9273
151397,5229
151398,7487
151399,7237
151400,2845
151401,1474
151402,1359
151403,4061
151404,4423
151405,24918
151406,2675
151407,7653
151408,8625
151409,721
151410,7547
151411,1952
151412,2442
151413,6245
151414,7111
151415,1656
151416,154
151417,7992
151418,717
151419,4800
151420,1183
151421,1373
151422,6059
151423,2333
151424,539
151425,9811
151426,1474
151427,13910
151428,9661
151429,1863
151430,8208
151431,633
151432,5853
151433,4225
151434,1062
151435,1397
151436,2377
151437,1276
151438,666
151439,1317
151440,1461
151441,3698
151442,2309
151443,2116
151444,2692
151445,1570
151446,1583
151447,5470
151448,5335
151449,2811
151450,16774
151451,1568
151452,1433
151453,215
151454,204
151455,29818
151456,4003
151457,8179
151458,604
151459,1264
151460,5785
151461,4677
151462,1095
151463,1763
151464,5999
151465,7686
151466,2428
151467,224
151468,2227
151469,10839
151470,753
151471,4323
151472,5989
151473,7722
151474,21615
151475,10313
151476,1776
151477,6035
151478,8893
151479,928
151480,506
151481,178
151482,1713
151483,22766
151484,1696
151485,916
151486,7288
151487,984
151488,2076
151489,3088
151490,12735
151491,3402
151492,747
151493,4384
151494,75467
151495,3268
151496,2371
151497,16831
151498,12679
151499,557
151500,24244
151501,2922
151502,28296
151503,151
151504,2400
151505,1526
151506,3997
151507,3583
151508,1254
151509,5715
151510,6361
151511,161
151512,11487
151513,1425
151514,1230
151515,10978
151516,1752
151517,7628
151518,1009
151519,1396
151520,211
151521,1959
151522,1910
151523,8344
151524,438
151525,14023
151526,6149
151527,9366
151528,2228
151529,187
151530,8918
151531,363
151532,1360
151533,4804
151534,10394
151535,1455
151536,1385
151537,4259
151538,4120
151539,12026
151540,9880
151541,5307
151542,1525
151543,3356
151544,3375
151545,1496
151546,2173
151547,1119
151548,3465
151549,2341
151550,1448
151551,7468
151552,8626
151553,1157
151554,7371
151555,1665
151556,6793
151557,6479
151558,8866
151559,1559
151560,8934
151561,7318
151562,2693
151563,6581
151564,26487
151565,2053
151566,515
151567,1513
151568,4864
151569,12207
151570,6955
151571,13244
151572,6259
151573,3051
151574,1201
151575,1707
151576,4486
151577,1682
151578,5877
151579,858
151580,1429
151581,4360
151582,1218
151583,429
151584,10588
151585,1693
151586,4648
151587,31673
151588,10261
151589,213
151590,1930
151591,16354
151592,1519
151593,234
151594,3580
151595,17621
151596,640
151597,2756
151598,2076
151599,13269
151600,22339
151601,2659
151602,4129
151603,2462
151604,7660
151605,2510
151606,1843
151607,821
151608,12680
151609,616
151610,801
151611,28522
151612,4955
151613,10333
151614,4077
151615,5042
151616,973
151617,276
151618,3985
151619,2816
151620,1386
151621,5099
151622,1245
151623,6169
151624,30021
151625,692
151626,952
151627,2860
151628,3739
151629,3164
151630,3639
151631,3752
151632,13885
151633,3426
151634,2135
151635,13179
151636,9047
151637,308
151638,10818
151639,901
151640,19478
151641,11537
151642,1323
151643,10054
151644,5996
151645,7031
151646,1451
151647,4367
151648,7171
151649,4003
151650,7462
151651,2604
151652,3176
151653,688
151654,5753
151655,20139
151656,1452
151657,8427
151658,755
151659,4936
151660,6714
151661,20668
151662,378
151663,5929
151664,2482
151665,1872
151666,1916
151667,6297
151668,3926
151669,1826
151670,5709
151671,4970
151672,15340
151673,2329
151674,2122
151675,2051
151676,8516
151677,1327
151678,3926
151679,7160
151680,4246
151681,315
151682,4087
151683,21752
151684,5352
151685,2579
151686,1220
151687,29402
151688,2248
151689,1523
151690,3558
151691,5781
151692,1712
151693,2906
151694,4277
151695,6112
151696,639
151697,8415
151698,2462
151699,208
151700,1049
151701,8048
151702,15941
151703,11301
151704,3272
151705,5880
151706,5941
151707,4806
151708,12170
151709,42804
151710,409
151711,380
151712,974
151713,486
151714,797
151715,3305
151716,1119
151717,889
151718,2917
151719,4723
151720,3781
151721,23635
151722,14609
151723,20524
151724,24477
151725,1980
151726,1070
151727,6917
151728,1045
151729,1159
151730,4391
151731,1179
151732,2001
151733,12838
151734,1608
151735,2844
151736,202
151737,1754
151738,42359
151739,3714
151740,3040
151741,7928
151742,7526
151743,1743
151744,1188
151745,628
151746,236
151747,2372
151748,1458
151749,309
151750,5913
151751,496
151752,3084
151753,8288
151754,5064
151755,7483
151756,23482
151757,556
151758,13480
151759,7384
151760,4800
151761,5537
151762,2825
151763,8307
151764,7611
151765,2180
151766,2624
151767,3605
151768,5087
151769,9137
151770,296
151771,2440
151772,5451
151773,512
151774,4891
151775,1110
151776,1251
151777,8758
151778,8873
151779,989
151780,18862
151781,38257
151782,9257
151783,810
151784,9123
151785,8797
151786,18286
151787,1769
151788,862
151789,8562
151790,4347
151791,26764
151792,3072
151793,3959
151794,21769
151795,1985
151796,1687
151797,4061
151798,1323
151799,22665
151800,2177
151801,2238
151802,4557
151803,1978
151804,2013
151805,296
151806,2941
151807,1866
151808,15226
151809,23169
151810,2554
151811,10680
151812,10177
151813,4607
151814,2300
151815,3732
151816,110
151817,826
151818,13334
151819,5946
151820,4464
151821,6303
151822,15019
151823,10095
151824,597
151825,12461
151826,12659
151827,1172
151828,11431
151829,12168
151830,642
151831,2783
151832,303
151833,7824
151834,4039
151835,1292
151836,21880
151837,15231
151838,1065
151839,4754
151840,15014
151841,2028
151842,51502
151843,7815
151844,282
151845,27357
151846,9547
151847,3177
151848,616
151849,1438
151850,453
151851,1581
151852,8405
151853,3246
151854,5891
151855,20778
151856,9145
151857,1821
151858,4704
151859,2662
151860,391
151861,28566
151862,2758
151863,4232
151864,5722
151865,10137
151866,335
151867,2119
151868,1338
151869,1179
151870,4091
151871,317
151872,5241
151873,1411
151874,8422
151875,17462
151876,10921
151877,11097
151878,678
151879,468
151880,4305
151881,2335
151882,1568
151883,12854
151884,1275
151885,6076
151886,2592
151887,6773
151888,8262
151889,466
151890,4184
151891,1264
151892,2558
151893,363
151894,5731
151895,993
151896,1084
151897,5247
151898,650
151899,1482
151900,9229
151901,4360
151902,11663
151903,9291
151904,5414
151905,380
151906,332
151907,2063
151908,1479
151909,2073
151910,3471
151911,628
151912,4546
151913,592
151914,4784
151915,758
151916,2095
151917,12558
151918,3265
151919,10038
151920,486
151921,6629
151922,10450
151923,6995
151924,8240
151925,6037
151926,20099
151927,6913
151928,783
151929,1695
151930,2061
151931,13430
151932,3712
151933,1622
151934,25546
151935,10668
151936,9269
151937,3741
151938,4133
151939,2542
151940,2464
151941,6684
151942,27106
151943,2778
151944,8322
151945,9062
151946,728
151947,9358
151948,673
151949,14140
151950,568
151951,2527
151952,5124
151953,2331
151954,32335
151955,1972
151956,1180
151957,11055
151958,12770
151959,18658
151960,853
151961,1669
151962,2292
151963,1147
151964,18094
151965,7666
151966,1880
151967,20914
151968,27594
151969,2498
151970,240
151971,998
151972,558
151973,2371
151974,9103
151975,1687
151976,22686
151977,4516
151978,8875
151979,13851
151980,3503
151981,6564
151982,6414
151983,1018
151984,1976
151985,2922
151986,536
151987,10998
151988,2004
151989,20718
151990,46980
151991,18934
151992,10833
151993,3561
151994,1707
151995,1623
151996,595
151997,1257
151998,714
151999,1487
152000,1182
152001,12620
152002,907
152003,6952
152004,4987
152005,1496
152006,9096
152007,1197
152008,2855
152009,4695
152010,597
152011,4665
152012,4108
152013,1637
152014,609
152015,690
152016,2038
152017,4014
152018,1662
152019,22376
152020,9416
152021,890
152022,20283
152023,1553
152024,3830
152025,9602
152026,5882
152027,1267
152028,1152
152029,905
152030,12061
152031,4107
152032,8287
152033,6029
152034,7480
152035,4801
152036,11565
152037,1903
152038,1111
152039,5552
152040,506
152041,360
152042,193
152043,1510
152044,13732
152045,8468
152046,6031
152047,1404
152048,2389
152049,26876
152050,24898
152051,1784
152052,2054
152053,2044
152054,13578
152055,1455
152056,1950
152057,2717
152058,3240
152059,4252
152060,11817
152061,4888
152062,2156
152063,1034
152064,11231
152065,9027
152066,15843
152067,689
152068,3616
152069,823
152070,3557
152071,3471
152072,5751
152073,8616
152074,734
152075,12406
152076,7267
152077,1478
152078,18041
152079,3877
152080,1811
152081,1459
152082,8714
152083,1109
152084,1453
152085,3224
152086,1591
152087,10361
152088,29332
152089,1233
152090,17828
152091,14791
152092,3123
152093,2099
152094,1370
152095,2247
152096,1861
152097,1133
152098,3862
152099,22632
152100,8732
152101,1747
152102,1354
152103,5691
152104,996
152105,1843
152106,6229
152107,10662
152108,820
152109,1291
152110,3023
152111,492
152112,46353
152113,4581
152114,150
152115,880
152116,7821
152117,459
152118,8359
152119,1054
152120,707
152121,14527
152122,4747
152123,3317
152124,3341
152125,18977
152126,9994
152127,10671
152128,4122
152129,12663
152130,6025
152131,922
152132,984
152133,13883
152134,592
152135,3746
152136,678
152137,5369
152138,3050
152139,1619
152140,2265
152141,2446
152142,2175
152143,34900
152144,1788
152145,453
152146,1025
152147,17494
152148,2368
152149,7226
152150,164
152151,1919
152152,944
152153,894
152154,383
152155,5041
152156,3908
152157,10270
152158,6836
152159,25163
152160,3549
152161,6765
152162,1530
152163,26988
152164,338
152165,4485
152166,1802
152167,3187
152168,821
152169,4416
152170,550
152171,2451
152172,592
152173,1482
152174,3895
152175,667
152176,20457
152177,11219
152178,7746
152179,1598
152180,3823
152181,4260
152182,17545
152183,5283
152184,1848
152185,1633
152186,7250
152187,607
152188,10630
152189,561
152190,1907
152191,4210
152192,2284
152193,1802
152194,622
152195,14691
152196,194
152197,1279
152198,11555
152199,15652
152200,2180
152201,1846
152202,9147
152203,11545
152204,12856
152205,21723
152206,15336
152207,7048
152208,14135
152209,7891
152210,4011
152211,5646
152212,10482
152213,8355
152214,998
152215,1310
152216,6008
152217,587
152218,1386
152219,4506
152220,8398
152221,14258
152222,624
152223,2229
152224,1544
152225,2339
152226,2699
152227,2645
152228,1186
152229,5448
152230,9399
152231,8011
152232,4402
152233,10260
152234,829
152235,1350
152236,1707
152237,1924
152238,3220
152239,3827
152240,3184
152241,518
152242,301
152243,4741
152244,4316
152245,1711
152246,1957
152247,1861
152248,14380
152249,3846
152250,12818
152251,2325
152252,2579
152253,6849
152254,349
152255,1063
152256,18568
152257,2330
152258,1289
152259,2434
152260,5289
152261,6608
152262,7288
152263,2532
152264,11241
152265,2172
152266,3635
152267,764
152268,16241
152269,9358
152270,3644
152271,9139
152272,1907
152273,936
152274,1404
152275,694
152276,1678
152277,2237
152278,11337
152279,2818
152280,1263
152281,1361
152282,3360
152283,1354
152284,4752
152285,2378
152286,10941
152287,11493
152288,1548
152289,776
152290,4104
152291,2369
152292,8924
152293,1650
152294,4324
152295,9558
152296,7163
152297,32467
152298,3106
152299,3428
152300,2134
152301,2461
152302,1590
152303,26544
152304,1610
152305,16516
152306,1418
152307,8832
152308,4149
152309,8557
152310,14
152311,1906
152312,162
152313,3941
152314,2602
152315,2632
152316,1016
152317,5402
152318,5314
152319,12430
152320,8307
152321,9107
152322,2267
152323,1455
152324,4694
152325,823
152326,357
152327,3353
152328,20074
152329,556
152330,8544
152331,385
152332,3053
152333,4293
152334,2207
152335,4440
152336,5446
152337,1425
152338,4095
152339,882
152340,6094
152341,1501
152342,1952
152343,15717
152344,1551
152345,14252
152346,1105
152347,11480
152348,5622
152349,13200
152350,1257
152351,4186
152352,3300
152353,8394
152354,2440
152355,2233
152356,6323
152357,2239
152358,11091
152359,3460
152360,4967
152361,489
152362,10921
152363,1029
152364,3504
152365,19409
152366,1644
152367,2552
152368,22335
152369,4320
152370,3162
152371,12840
152372,2447
152373,6978
152374,713
152375,9322
152376,11330
152377,11237
152378,1064
152379,7628
152380,254
152381,16192
152382,4093
152383,11706
152384,902
152385,2078
152386,3149
152387,8585
152388,4668
152389,3921
152390,8049
152391,11343
152392,1160
152393,1140
152394,29930
152395,6529
152396,243
152397,7335
152398,1508
152399,5364
